@relation train
@attribute a0 real[2.281523748,8.43875939]
@attribute a1 real[2.067594976,8.312150114]
@attribute a2 real[2.098935092,8.207123495]
@attribute a3 real[1.7302687,7.897368767]
@attribute a4 real[1.922031196,8.301830863]
@attribute a5 real[1.89074753,8.270947776]
@attribute a6 real[1.814378694,8.220238395]
@attribute a7 real[2.033798859,8.139128858]
@attribute a8 real[1.944518782,8.23446125]
@attribute a9 real[1.742771298,8.326781271]
@attribute a10{35-49_male,50-64_male,25-34_female,18-24_male,50-64_female,35-49_female,25-34_male,18-24_female,65-xx_female,65-xx_male}
@inputs a0, a1, a2, a3, a4, a5, a6, a7, a8, a9
@outputs a10
@data
3.798814309,3.825309814,3.66573925,3.061246521,3.869863539,3.717377547,3.739793059,3.67756793,3.752621255,4.050120722,18-24_male
5.542755219,5.612729499,5.445616577,4.863697377,5.759409102,5.626148572,5.561700087,5.421547225,5.592415206,5.349323358,35-49_male
2.947137005,2.973930419,2.897926556,2.440370654,2.926388106,2.96132093,2.861953784,2.801869935,3.101737834,2.948531394,50-64_female
4.272148596,4.144327781,3.831441819,3.706197031,3.798188047,3.962094565,3.842563426,3.796706294,3.972985418,4.000278594,18-24_female
3.483654546,3.27138288,3.319966631,2.910828407,3.20515502,2.997968961,3.046887789,3.364193157,3.116549684,3.282611471,65-xx_female
5.220489932,5.271700757,5.242410317,4.768183819,5.449035036,5.350838189,5.348092184,5.286160564,5.576137368,5.647399079,50-64_female
5.290930988,5.203090777,5.133248016,4.461292283,5.412979874,5.358976717,5.385047747,5.158223378,5.440358598,5.30854881,25-34_female
4.729813868,4.829937495,4.640042514,4.116912004,4.779976757,4.847743637,4.559258896,4.592888766,4.37712769,4.302994134,25-34_female
3.83902547,3.80476423,3.82397826,3.544231762,3.633815992,3.703692123,3.640581978,3.776628588,4.123749069,4.18769244,65-xx_female
5.915266887,5.92880607,5.955369495,5.159448747,6.076643558,6.025131692,5.908546198,5.828491625,5.812289014,5.974376117,50-64_female
3.609649174,3.465184575,3.395718636,2.894290175,3.485952453,3.283324423,3.225387537,3.317851194,2.990677978,2.762128618,50-64_female
4.027409863,4.008939263,3.87100624,3.365889828,3.970198848,3.902655748,3.811852116,3.622102069,3.594967133,3.549669799,18-24_male
3.504365274,3.454414222,3.510693658,3.186466538,3.340290522,3.335791601,3.527208083,3.287093919,3.328744667,3.495405817,35-49_male
6.306142673,6.344205822,6.376240861,6.167015639,6.494224791,6.389617298,6.416539352,6.305980114,6.505791375,6.473120293,18-24_female
2.929066527,2.971908212,3.188788846,2.665083229,2.943743576,2.991978532,2.739977487,2.742640681,2.308043011,2.334176222,35-49_male
4.918365476,4.74025406,4.825628773,4.550262975,5.279413466,5.183405854,5.055149746,4.656122486,4.588786329,4.282358057,50-64_female
4.308194563,4.253001253,4.183445519,3.777368837,4.5293604,4.423323368,4.319049655,4.085617453,4.12469379,4.153560222,18-24_female
6.246233579,6.215090841,6.150479805,5.396493701,6.160985409,6.159236434,6.207438012,6.03225546,6.403401454,6.167605475,50-64_female
3.975911142,3.94348253,3.90564198,3.560350921,3.765741793,3.894651158,3.833313459,3.676214118,3.806536008,3.955729944,35-49_female
4.104274571,4.261961549,4.05826719,3.524043881,4.259762275,4.098238429,4.055438261,4.042223847,3.921417392,3.952183895,25-34_female
5.415833344,5.473300073,5.528206068,4.775031918,5.707908076,5.48405651,5.477418711,5.139696229,5.076575829,5.007071736,18-24_female
3.830583809,3.890646197,4.007183348,3.539408565,4.234538177,3.923449271,3.860346452,3.637692835,3.544373448,3.275451406,35-49_male
4.616294213,4.523036452,4.433374525,3.962991127,4.683779464,4.441339687,4.413793854,4.432805901,4.257554234,4.287110057,35-49_male
4.985405,4.894823178,4.661639654,4.518324344,4.753004441,4.920092603,4.806412803,4.53153422,4.671631681,4.874016046,35-49_male
4.175654661,4.294546313,4.080594077,3.649501152,4.411716957,4.445947719,4.149786581,4.061329714,4.142083935,4.19420782,25-34_male
5.026642643,5.07384888,5.111147243,4.246589238,5.181503529,5.103315087,4.991351217,5.056631145,4.985876385,5.110736418,18-24_male
4.078068728,4.075495729,4.039253044,3.655563454,4.116742079,4.05645171,4.006757297,3.894562451,4.083938149,4.227370693,25-34_female
5.338209404,5.376626913,5.110846143,4.675193953,5.217104923,5.348898575,5.166847463,5.238962118,5.619432429,5.407506834,50-64_female
4.159831588,4.077514019,4.084417937,3.71915974,3.973615915,3.806929086,3.955070691,4.098314255,4.494243567,4.322476577,18-24_male
4.578918756,4.607080002,4.612215122,4.215576689,4.605532396,4.537688621,4.562056033,4.62934773,4.978827735,5.006764515,18-24_female
3.988209539,3.811362066,4.046088164,3.823796702,3.754129399,3.795665862,3.778001433,3.875339394,4.055000012,4.09488456,25-34_female
3.393306395,3.358075976,3.263024096,2.900714876,3.304060719,3.177028921,3.17797327,3.25303178,3.081394652,2.847730849,25-34_male
3.398547954,3.169783002,3.285894662,2.837921238,3.483515125,3.261615075,3.226626871,3.151000277,3.012052615,2.586842882,50-64_male
5.191489313,5.10904316,5.023634939,5.131032662,5.236261839,4.919393956,4.981154055,5.228460601,5.243090844,5.043214527,35-49_male
3.399993579,3.469267246,3.581369645,3.239422631,3.034257178,3.441626385,3.366703125,3.306091889,3.351739466,3.850005641,18-24_male
3.727031761,3.683174602,3.604430691,3.261833459,3.735975847,3.527179614,3.408078817,3.370706627,3.052862303,3.019096133,35-49_male
4.97212443,4.858059278,4.851259558,4.513143121,4.885553869,4.793872574,4.766627259,4.860914667,5.119031772,5.12412498,18-24_female
3.564431449,3.479818383,3.635265971,2.86286443,3.593625417,3.261043491,3.351447846,3.450075882,3.13836023,3.017342116,18-24_female
4.194334507,3.963023082,3.921844341,3.621447375,3.9074187,3.808530372,3.800281941,3.87714322,3.820187315,3.920484071,35-49_female
5.247441347,5.221935729,5.199560962,4.731252804,5.435828405,5.353164431,5.189196308,5.074795856,5.152546676,5.141180971,50-64_male
5.227112597,5.207850029,5.082926493,4.706775358,5.418204819,5.416839538,5.252422056,5.061256062,5.124335437,4.848625026,18-24_female
3.983875709,4.004156213,3.832146752,3.612930035,4.131333059,4.083539302,3.875900152,3.683262906,3.582920491,3.800539504,35-49_male
4.283439885,4.187770446,4.053462168,3.756159061,4.499095887,4.169829461,4.310291847,4.055814806,4.177946868,4.12451518,25-34_male
4.429564275,4.340960581,4.261389178,4.019248473,4.359130098,4.307689917,4.317282652,4.363879045,4.713497613,4.8437131,25-34_male
3.997986891,4.009782434,3.937501471,3.536196334,4.15031619,4.019269998,3.906961453,3.648496916,3.601045629,3.824706616,35-49_female
4.494421543,4.331259169,4.237182173,3.872406269,4.595322109,4.482814902,4.395920473,4.21651985,4.41028826,4.356147812,35-49_male
4.109177281,4.007052609,3.86118855,3.497215614,4.001974671,4.110893289,3.895797029,3.568498483,3.465846417,3.832946369,18-24_male
3.93661925,3.839482336,3.625154011,3.425726178,3.621245867,3.76209131,3.611963621,3.492532513,3.645174646,3.415196902,50-64_male
4.988567873,4.922126975,4.902020264,4.809720904,5.373788921,5.307671509,5.006679195,4.659576777,4.424526162,4.218637322,25-34_female
4.75876498,4.83895143,4.668054143,4.035905755,4.898285773,4.879831906,4.835111514,4.615974268,4.631855642,4.68419604,25-34_female
4.504213953,4.398219667,4.25691787,3.672639287,4.315066897,4.213801683,4.26133105,4.277542574,4.181423959,4.24135623,25-34_male
3.330029996,3.325883506,3.480112662,3.325572632,3.327386621,3.222411753,3.238045088,3.397483377,3.312537247,3.521536373,25-34_female
4.347306137,3.937651318,3.800316852,3.692152803,4.12108115,4.006484682,3.988534702,4.034391956,4.11008819,3.870304413,35-49_male
4.023231187,3.94667478,4.003950166,3.520992107,3.948340339,3.891583496,3.936547918,3.979901634,4.042562678,3.884892201,18-24_female
5.674195582,5.7239358,5.803213979,5.093062728,6.087257579,5.955375362,5.864270228,5.524594475,5.706304953,5.392986326,35-49_female
4.189184901,4.157076319,4.074611269,3.691598141,4.021087111,4.079419461,4.047117162,4.09024285,4.220422746,4.585566997,25-34_male
4.198957547,4.141797898,3.91324499,3.510282954,4.074118137,4.133393246,4.060257042,3.775119223,3.911616205,4.26734747,50-64_male
6.06114979,6.300812194,6.137556954,5.955333425,6.418934675,6.365770058,6.14541937,6.02689278,5.983237171,6.092029293,50-64_male
3.806624061,3.767782213,3.717060692,3.461374132,3.800856372,3.635005972,3.724688345,3.716257856,3.968251829,4.168376118,18-24_male
6.451949758,6.543885119,6.306775274,5.897651795,6.417001851,6.340023221,6.292340296,6.293093325,6.557504672,6.417111961,50-64_male
2.845836298,2.896135265,2.924696776,2.505946653,2.779247302,2.73741848,2.615673766,2.823852083,2.547253447,2.623597515,35-49_female
4.14874905,4.271571826,4.131916358,3.60562311,4.190964007,4.274582016,4.125241884,3.997672634,3.957241143,4.155606461,25-34_male
3.287046072,3.001822004,2.93601872,2.533738139,3.007372079,3.008311222,2.855799261,3.009952153,2.918757645,3.041948579,25-34_female
7.611930718,7.384069779,7.41042015,7.147743902,7.583236167,7.419410061,7.437258689,7.426373248,7.49187688,7.444847117,35-49_male
3.270960565,3.150853766,3.125193124,3.186071758,3.197308851,3.301497163,3.055624189,2.966211861,2.808534686,2.352042454,50-64_male
5.890200032,5.864121579,5.88480453,5.159844331,6.086430728,5.942582444,5.868088013,5.700367606,5.71352746,5.653443019,50-64_male
3.261197242,3.199230503,3.204083381,2.986349147,3.12453257,3.142250618,3.026579326,2.951527718,2.624055831,3.066646653,50-64_female
3.284277164,3.456970621,3.688333424,2.897406273,3.349962188,3.391303929,3.552069519,3.226529594,3.307621361,3.332548635,50-64_male
5.971009893,5.925099897,5.962749323,5.302230361,5.660458866,5.745479179,5.828679149,5.654487017,5.7996407,5.67366755,25-34_male
5.261962322,5.239609644,5.103439306,4.890203084,5.179329376,5.149582426,5.152530094,5.189457313,5.522096016,5.637082298,18-24_male
4.445173674,4.400372856,4.490987922,4.148045739,4.76381931,4.648935702,4.584512596,4.267784134,4.351864933,4.046085958,35-49_female
7.116564756,7.099573375,7.059169651,6.791195956,7.150344671,7.043283978,7.101612504,7.070734706,7.332396006,7.399840241,18-24_female
5.080884881,5.008808472,4.913053308,4.680684044,5.078065579,5.039093992,5.017717328,4.985260928,5.275104322,5.330823126,18-24_male
4.086747373,4.108988528,3.922466485,3.462365901,4.450185974,4.202805897,4.112180649,3.944807098,4.159787173,3.979829434,25-34_male
4.465901464,4.481381735,4.540299706,4.151848229,4.924643143,4.646480987,4.67956544,4.295337879,4.459245938,3.951054016,25-34_female
4.812870046,4.798240898,4.680630251,4.477757357,4.867382693,4.771853547,4.750366268,4.75853137,5.011896744,5.047506576,35-49_male
5.225447819,5.246240189,5.183779914,4.651406352,5.253601329,5.241445672,5.176099225,4.995298853,5.016226862,5.166787807,25-34_female
4.98903442,5.032133363,4.793257781,4.522581717,5.038832919,4.907716817,4.897806181,4.879157877,5.032792693,5.488558935,18-24_male
3.265545145,3.302622303,3.082098009,3.24112344,3.520181002,3.369563328,3.350248409,2.952572939,2.973006968,3.076644705,35-49_male
4.593523498,4.564139842,4.565286076,3.923699516,4.543144061,4.47032941,4.549383797,4.34130384,4.640892466,4.685726456,35-49_male
4.224925346,4.214314105,4.181720483,3.708911023,4.329597851,4.279507417,4.059904113,3.926641199,3.747897291,3.457312542,25-34_female
6.99800109,6.968828289,6.941334571,6.634262535,7.107478218,6.944678136,7.009574955,6.96261382,7.317397398,7.18970386,25-34_male
7.232022369,7.216032598,7.107626539,6.889017675,7.237343788,7.266702882,7.20298983,7.16648337,7.39359427,7.554692513,25-34_male
6.617892983,6.455368764,6.290571361,6.112089232,6.498116974,6.235195924,6.313234853,6.303830609,6.13400484,5.918431163,50-64_male
4.956222245,4.939358017,4.812575006,4.47344901,5.098124179,5.116618092,4.815405238,4.71044968,4.741769661,4.715112321,25-34_female
4.393046083,4.34634511,4.069877831,3.954047219,4.219527599,4.384514873,4.226583231,4.035435532,4.090704644,4.338381733,50-64_male
4.137114834,4.126172519,4.197582519,3.870634241,4.279601743,4.184679362,4.111960625,4.115081779,4.289962254,4.187493351,18-24_female
4.538944274,4.578829374,4.39607193,4.052839351,4.747430482,4.679221416,4.478658749,4.367998627,4.542376385,4.401088308,35-49_female
4.835020693,4.748783271,4.712226534,4.055887921,4.67857254,4.694444891,4.759239542,4.72687006,4.842909126,4.945298531,50-64_male
5.201528003,5.335745292,5.150228977,4.587832766,5.5421343,5.476476034,5.2917513,5.162216642,5.178615152,4.876613376,35-49_male
3.565128206,3.559168538,3.490465934,2.982169243,3.686051433,3.481258326,3.461253501,3.37468667,3.40307352,3.271434964,50-64_male
4.952022445,4.973585708,4.911060248,4.20091923,5.064955628,4.897143268,4.969552283,4.860642506,5.005044405,4.747524191,35-49_female
4.692338026,4.81501195,4.826799598,4.264367423,5.213115968,4.941846996,4.810820879,4.569640487,4.52310815,4.02056291,18-24_male
3.118952288,3.003898086,2.860053099,2.491998482,3.173909654,2.842306507,2.840198709,2.831596895,2.859428363,2.773932258,35-49_female
3.986858644,3.817091818,3.852555959,3.550166948,3.880198628,3.728388637,3.827717776,3.835411289,4.329675857,4.472044452,35-49_female
6.379118333,6.375708826,6.37048279,5.609957346,6.559705216,6.547307535,6.431675368,6.405450419,6.681271556,6.661518639,35-49_female
3.079743073,2.914096326,2.813018971,2.497258669,2.864636918,2.535934069,2.548967277,2.813946327,2.422370915,2.529090902,35-49_male
4.616896424,4.722417554,4.729538794,4.169115297,5.094483562,4.815293751,4.630471067,4.660692772,4.437089919,3.892119305,25-34_male
3.22137868,3.437733122,3.487076901,3.080420984,3.305371339,3.353920623,3.151939973,3.035918618,2.921104447,3.002413124,50-64_male
3.190727145,3.143232768,3.321150131,3.054032783,3.054256455,3.078857806,3.069061039,3.225977481,3.310900049,3.206140868,25-34_male
4.211083511,4.175942727,4.229126224,3.778153282,4.172475722,3.958996974,3.972682599,4.027759569,4.272752402,4.269524232,25-34_female
5.187300728,5.174609731,5.00378288,4.545507138,5.22813886,5.233977163,5.052839328,4.852329297,4.945068225,4.762986141,25-34_female
3.705753632,3.770994124,3.631364373,3.49581415,3.790804664,3.682816693,3.557590856,3.462823225,3.562737489,3.34252043,35-49_male
4.960218656,4.973010687,4.743372456,4.55740994,4.790498655,4.865244491,4.775146538,4.884245743,5.044076039,5.024210772,35-49_female
4.307626332,4.277663282,4.200944675,3.71298496,4.470717073,4.19115106,4.226877514,4.254816176,4.079340689,3.815826467,35-49_male
5.412228846,5.361097501,5.294682465,4.816989806,5.410384132,5.324346599,5.312541535,5.244014379,5.411554822,5.41828708,35-49_female
6.182138181,6.19737642,6.192473481,5.744906446,6.384949873,6.205148089,6.211532166,6.121624014,6.054029715,5.946247122,25-34_male
4.122496705,4.245019104,4.214544837,3.543290335,4.13584034,4.162727279,4.214031716,3.967385894,3.96659555,4.242813804,50-64_male
3.739715293,3.562857385,3.508536844,3.241647418,3.473264786,3.410934298,3.350315158,3.596817087,3.540549424,3.428037664,25-34_female
6.217687261,6.226758403,6.028789336,5.589223413,6.130191629,6.095274359,6.045005607,5.971361365,6.203436265,6.144561875,50-64_female
5.00151061,5.006243685,5.121231552,4.500323196,5.292331801,5.159636616,5.102099574,4.834386744,4.947598052,4.884861786,25-34_female
6.825365294,6.782062897,6.743827273,6.523330371,6.814656228,6.806821508,6.777331109,6.752069591,7.059041765,7.079453364,18-24_female
3.943374278,4.035221373,4.129386131,3.333336641,4.143082788,4.045664237,4.031341936,3.934215581,4.098696355,3.759512603,35-49_male
3.868031864,3.842530882,3.747721987,3.507676309,4.032401779,3.679433115,3.781312869,3.803223795,3.737007488,3.57082348,25-34_female
5.580007963,5.604511461,5.41639907,5.155399396,5.4988505,5.475221545,5.451356533,5.389778965,5.787228207,5.92094335,18-24_male
6.131992252,6.157324255,5.986245367,5.620954583,6.18329001,6.118467826,5.950158507,5.735273411,5.777610104,5.785999966,18-24_female
3.888463883,3.916498695,3.809167438,3.553616003,3.908985032,3.841246853,3.767965321,3.682062395,3.713900324,3.355369253,35-49_female
5.512130269,5.487412157,5.49520063,5.04664005,5.438096665,5.432708153,5.402550409,5.465600433,5.846978713,5.861520916,25-34_male
4.760602322,4.718765616,4.673016291,4.383797891,4.58171498,4.600614798,4.690119211,4.745710616,5.252932359,5.370801038,18-24_female
5.879969674,5.935012998,5.806245202,5.467984227,5.95642589,5.88106293,5.873684524,5.820568718,5.861585608,5.923911591,35-49_female
3.567619108,3.477863427,3.586870925,3.29740585,3.561666821,3.471567742,3.368268625,3.476482675,3.748610967,3.754488495,25-34_male
4.31326992,4.120582288,4.23092459,4.160247772,4.89642283,4.558845334,4.552685061,4.141304406,4.325585785,3.930857559,35-49_female
5.765551326,5.723267043,5.870236586,5.534913478,5.847994668,5.69497114,5.77888543,5.769786572,5.941822943,5.699136784,25-34_female
3.243866473,3.210769202,3.223785309,2.907815428,3.04536889,3.071835499,3.135828463,3.228824716,3.367680534,3.386450271,50-64_male
5.257558689,5.231646668,5.064620108,4.9278677,5.173046531,5.039750371,5.067712014,5.008465762,5.277683057,5.313555616,18-24_male
3.466532223,3.761116651,3.810895515,3.028223688,3.65305491,3.729503116,3.620032504,3.544134002,3.284068876,3.39259865,25-34_male
5.383570575,5.406735268,5.439264444,4.637683012,5.512320112,5.452688707,5.397580687,5.200131303,5.292580766,5.229016438,25-34_male
5.329370239,5.290441935,5.238738806,4.617026442,5.306811875,5.121796075,5.178047545,4.984969255,4.991525448,4.836619573,50-64_male
4.191421512,4.114464311,4.01659282,3.717065079,4.131979047,3.944858871,3.927032177,4.015716595,3.859684815,3.743752039,35-49_female
4.498254125,4.495443251,4.504470918,3.863448875,4.658599961,4.434303732,4.549645091,4.328208729,4.280690403,4.149552679,35-49_male
4.480001086,4.450782007,4.506384196,4.236165226,5.042842733,4.803009665,4.597629631,4.218995938,4.235024664,3.563187965,50-64_female
3.982579811,3.864578857,3.784588118,3.280271567,3.98775523,3.770302402,3.742634001,3.87276647,3.712764212,3.771250312,35-49_female
3.708342838,3.612099216,3.535582794,3.051876084,3.716884337,3.457538881,3.431041291,3.479166726,3.304314168,3.233114079,50-64_male
3.629059492,3.572185547,3.531124414,3.219886522,3.799058976,3.442675127,3.462785909,3.589662669,3.390672309,3.386982751,35-49_female
6.208805991,6.108199709,6.099938667,5.763907144,6.147168024,6.081677801,6.17125283,6.099046336,6.425798199,6.374683514,50-64_female
4.196388255,4.210596061,4.118982664,3.768914489,4.340403602,4.269443219,4.213147573,3.944919051,4.057181284,4.168830982,50-64_female
2.843486897,2.939200548,3.146768782,3.031220907,2.771587681,2.927185833,2.910152237,3.01595855,3.028258041,3.272249891,25-34_male
